,Text,Punctuation,Tags,Citations,Numeric,Capitals,Unique_Words,Word_Counts,Short_Words,Medium_Words,Long_Words,Positive_Score,Negative_Score,Intensity_Score
13285,romanian protester halt building of xmas fair at protest site,0.0,0.0,0.0,0.0,2.0,10.0,10.0,6.0,4.0,0.0,1.0,1.0,4.0
13286,brazil environmentalist marina silva to run for president in,0.0,0.0,0.0,4.0,3.0,9.0,9.0,7.0,1.0,1.0,0.0,0.0,0.0
13287,peru business community sour on kuczynski survey,0.0,0.0,0.0,0.0,2.0,7.0,7.0,4.0,3.0,0.0,0.0,1.0,1.0
13288,egyptian expm shafik arrives in cairo say airport source,0.0,0.0,0.0,0.0,5.0,9.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0
13289,middle east leader paint dark picture at rome conference,0.0,0.0,0.0,0.0,3.0,9.0,9.0,7.0,2.0,0.0,0.0,1.0,1.0
13290,yemen saleh say ready for new page with saudiled coalition,0.0,0.0,0.0,0.0,3.0,10.0,10.0,8.0,2.0,0.0,1.0,0.0,1.0
13291,uae say egyptian expremier shafik left for egypt family still in uae,0.0,0.0,0.0,0.0,9.0,11.0,12.0,10.0,2.0,0.0,0.0,0.0,1.0
13292,mattis eye moving away from arming syrian kurdish fighter,0.0,0.0,0.0,0.0,3.0,9.0,9.0,7.0,2.0,0.0,1.0,0.0,2.0
13293,un council to meet on north korea right abuse nuclear program in december,0.0,0.0,0.0,0.0,5.0,13.0,13.0,9.0,4.0,0.0,1.0,1.0,2.6666666666666665
13294,turkey erdogan say u court cannot put turkey on trial,0.0,0.0,0.0,0.0,5.0,9.0,10.0,9.0,1.0,0.0,1.0,1.0,3.0
13295,suspected boko haram suicide bomber kill at least in nigeria official,0.0,0.0,0.0,2.0,4.0,11.0,11.0,7.0,4.0,0.0,0.0,3.0,3.0
13296,police arrest woman in tanzania over video of samesex kiss,0.0,0.0,0.0,0.0,2.0,10.0,10.0,8.0,2.0,0.0,1.0,0.0,1.0
13297,australia former deputy pm win byelection in coalition boost,0.0,0.0,0.0,0.0,3.0,9.0,9.0,6.0,2.0,1.0,1.0,0.0,1.0
13298,zimbabwe mnangagwa drop education minister after public outcry,0.0,0.0,0.0,0.0,2.0,8.0,8.0,4.0,4.0,0.0,1.0,1.0,3.0
13299,pope end sensitive trip to asia after seeking rohingya forgiveness,0.0,0.0,0.0,0.0,3.0,10.0,10.0,6.0,3.0,1.0,2.0,0.0,3.0
13300,cambodian pm pull back on threat to shut right group founded by rival,0.0,0.0,0.0,0.0,3.0,13.0,13.0,11.0,2.0,0.0,2.0,2.0,4.333333333333333
13301,yemen saleh ready to turn new page if saudiled attack end,0.0,0.0,0.0,0.0,3.0,11.0,11.0,10.0,1.0,0.0,1.0,1.0,2.0
13302,saudiled coalition say confident salehs gpc to return to arab fold,0.0,0.0,0.0,0.0,6.0,10.0,11.0,8.0,3.0,0.0,1.0,0.0,2.0
13303,more bali flight canceled on forecast of volcanic ash,0.0,0.0,0.0,0.0,2.0,9.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0
13304,cyclone batter southwestern india coast killing many missing,0.0,0.0,0.0,2.0,2.0,8.0,8.0,4.0,3.0,1.0,0.0,0.0,0.0
13305,israeli missile hit military post near damascus syrian state tv,0.0,0.0,0.0,0.0,5.0,10.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0
13306,israeli missile hit military position near damascus syrian state tv,0.0,0.0,0.0,0.0,5.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,1.0
13307,exclusive mideast nuclear plan backer bragged of support of top trump aide flynn,0.0,0.0,0.0,0.0,4.0,12.0,13.0,8.0,5.0,0.0,4.0,0.0,5.666666666666667
13308,canadian judge suspends quebec niqab ban,0.0,0.0,0.0,0.0,2.0,6.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0
13309,one dead score arrested in unrest over delayed honduran vote count,0.0,0.0,0.0,0.0,2.0,11.0,11.0,8.0,3.0,0.0,0.0,2.0,3.0
13310,venezuela arrest relative of powerful exoil bos ramirez in graft probe,0.0,0.0,0.0,0.0,2.0,11.0,11.0,7.0,4.0,0.0,1.0,1.0,2.0
13311,plea to flee a desperate video inside venezuela oil industry purge,0.0,0.0,0.0,0.0,3.0,11.0,11.0,8.0,3.0,0.0,0.0,2.0,3.0
13312,coalition with merkel not automatic all option open germany spd,0.0,0.0,0.0,0.0,6.0,10.0,10.0,7.0,3.0,0.0,1.0,0.0,1.0
13313,kosovo pm removed from international arrest warrant minister,0.0,0.0,0.0,0.0,3.0,8.0,8.0,4.0,3.0,1.0,1.0,0.0,1.0
13314,venezuela government and foe resume talk breakthrough unlikely,0.0,0.0,0.0,0.0,1.0,8.0,8.0,4.0,3.0,1.0,1.0,2.0,4.0
13315,trump likely to recognize jerusalem a israel capital next week official,0.0,0.0,0.0,0.0,3.0,11.0,11.0,7.0,4.0,0.0,1.0,0.0,3.0
13316,bosnian croat war criminal praljak killed himself with cyanide prosecutor,0.0,0.0,0.0,0.0,3.0,10.0,10.0,4.0,6.0,0.0,0.0,2.0,2.0
13317,turkish hunger striker found guilty of militant link freed,0.0,0.0,0.0,0.0,1.0,9.0,9.0,6.0,3.0,0.0,0.0,2.0,3.0
13318,german police secure nailfilled package found near christmas market,0.0,0.0,0.0,0.0,2.0,9.0,9.0,6.0,2.0,1.0,1.0,0.0,1.0
13319,war crime convict praljak took cyanide dutch prosecutor say,0.0,0.0,0.0,0.0,3.0,9.0,9.0,5.0,4.0,0.0,0.0,2.0,2.0
13320,egypt attack victim pray mourn in sinai mosque amid high security,0.0,0.0,0.0,0.0,2.0,11.0,11.0,10.0,1.0,0.0,1.0,2.0,7.0
13321,germany mull new move to improve snooping on car and apartment,0.0,0.0,0.0,0.0,1.0,11.0,11.0,7.0,4.0,0.0,1.0,0.0,2.0
13322,lebanon will only survive if hezbollah disarms saudi minister,0.0,0.0,0.0,0.0,3.0,9.0,9.0,4.0,5.0,0.0,3.0,0.0,4.0
13323,ireland say brexit border breakthrough doable by december summit,0.0,0.0,0.0,0.0,3.0,9.0,9.0,6.0,2.0,1.0,1.0,0.0,1.0
13324,eu say irish to have final say a brexit border deadline loom,0.0,0.0,0.0,0.0,4.0,11.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0
13325,no hike in argentine defense spending despite sub tragedy senator,0.0,0.0,0.0,0.0,2.0,10.0,10.0,4.0,6.0,0.0,1.0,2.0,4.0
13326,honduran presidential result due at pm electoral tribunal,0.0,0.0,0.0,1.0,1.0,8.0,8.0,4.0,3.0,1.0,0.0,0.0,0.0
13327,seoul say north korea put washington in range but need to prove critical technology,0.0,0.0,0.0,0.0,4.0,14.0,14.0,11.0,3.0,0.0,0.0,1.6666666666666663,4.333333333333333
13328,russia call u threat to destroy north korea a bloodthirsty tirade,0.0,0.0,0.0,0.0,5.0,11.0,11.0,9.0,1.0,1.0,0.0,3.0,4.0
13329,trump china north korea diplomacy appears to have no impact on little rocket man,0.0,0.0,0.0,0.0,7.0,14.0,14.0,12.0,2.0,0.0,1.0,1.0,5.0
13330,north korea wont disarm say russian delegation to pyongyang ria,0.0,0.0,0.0,0.0,7.0,10.0,10.0,7.0,3.0,0.0,0.0,1.0,1.0
13331,scientist identify remains of argentine soldier on falklands,0.0,0.0,0.0,2.0,3.0,8.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0
13332,u remains committed to libyan political agreement state department,0.0,0.0,0.0,0.0,5.0,9.0,9.0,4.0,5.0,0.0,1.0,0.0,1.0
13333,syrian government negotiator quits geneva talk say may not return,0.0,0.0,0.0,0.0,2.0,10.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0
13334,turkey cast zarrab case a attempt to undermine it politics economy,0.0,0.0,0.0,0.0,2.0,11.0,11.0,7.0,4.0,0.0,0.0,1.0,2.0
13335,turkey to seize asset of gold trader testifying in u court anadolu,0.0,0.0,0.0,0.0,4.0,12.0,12.0,10.0,2.0,0.0,3.0,0.0,4.0
13336,un aid chief appeal for full lifting of yemen blockade,0.0,0.0,0.0,0.0,3.0,10.0,10.0,8.0,2.0,0.0,1.0,0.0,2.0
13337,former catalan cabinet member appear before supreme court,0.0,0.0,0.0,0.0,4.0,8.0,8.0,5.0,3.0,0.0,2.0,0.0,5.0
13338,ethnic clash in nigeria leaf four police officer dead official,0.0,0.0,0.0,0.0,2.0,10.0,10.0,7.0,3.0,0.0,0.0,2.0,2.0
13339,uk must produce credible border plan to unlock brexit talk irish pm,0.0,0.0,0.0,0.0,6.0,12.0,12.0,10.0,2.0,0.0,1.0,0.0,4.0
13340,turkey erdogan to make historic visit to greece next week,0.0,0.0,0.0,0.0,3.0,9.0,10.0,8.0,2.0,0.0,1.0,0.0,1.0
13341,after quitting talk syrian government envoy blame saudi,0.0,0.0,0.0,0.0,3.0,8.0,8.0,6.0,2.0,0.0,0.0,1.0,2.0
13342,zimbabwe military muscle into first postmugabe cabinet,0.0,0.0,0.0,0.0,2.0,7.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0
13343,pope hold emotional meeting with refugee say rohingya for first time,0.0,0.0,1.0,0.0,2.0,11.0,11.0,7.0,4.0,0.0,0.0,1.0,2.0
13344,uk prince harry and fiancee markle delight crowd on first official walkabout,0.0,0.0,0.0,0.0,5.0,12.0,12.0,8.0,4.0,0.0,1.0,0.0,2.0
13345,fearing for postbrexit prosperity and peace farmer demand invisible irish border,0.0,0.0,0.0,0.0,3.0,11.0,11.0,7.0,3.0,1.0,2.0,0.0,4.333333333333333
13346,factbox countdown to brexit breakthrough,1.0,0.0,0.0,0.0,3.0,5.0,5.0,2.0,2.0,1.0,1.0,0.0,1.0
13347,suspected al qaeda fighter among four syrian arrested in netherlands prosecutor,0.0,0.0,0.0,0.0,4.0,11.0,11.0,6.0,4.0,1.0,0.0,0.0,0.0
13348,u firm push washington to restart nuclear pact talk with riyadh source,0.0,0.0,0.0,0.0,4.0,12.0,12.0,9.0,3.0,0.0,0.0,0.0,1.0
13349,russian bomber hit target in syria deir alzor province,0.0,0.0,0.0,0.0,4.0,9.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0
13350,egyptian billionaire denounces saudi corruption crackdown,0.0,0.0,0.0,0.0,2.0,6.0,6.0,1.0,4.0,1.0,0.0,2.0,3.0
13351,three migrant die in boat accident off morocco official,0.0,0.0,0.0,0.0,2.0,9.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0
13352,nine killed a burqaclad taliban attack pakistani college,0.0,0.0,0.0,0.0,3.0,8.0,8.0,4.0,4.0,0.0,0.0,1.0,1.0
13353,turkey seek arrest of excia officer over suspected coup link hurriyet,0.0,0.0,0.0,0.0,5.0,11.0,11.0,8.0,3.0,0.0,0.0,0.0,0.0
13354,russian parliament to discus ban on access for u medium ria,0.0,0.0,0.0,0.0,6.0,11.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0
13355,u russia envoy cancel trip saying russian official wont meet him,0.0,0.0,0.0,0.0,4.0,11.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0
13356,syrian kurd hold local election press on with autonomy plan,0.0,0.0,0.0,0.0,2.0,10.0,10.0,8.0,2.0,0.0,1.0,0.0,1.0
13357,zimbabwe court postpones former finmin chombo bail hearingstate radio,0.0,0.0,0.0,0.0,2.0,9.0,9.0,6.0,2.0,1.0,1.0,0.0,2.0
13358,charity shop customer leave emptyhanded refugee benefit,0.0,0.0,0.0,0.0,1.0,7.0,7.0,2.0,4.0,1.0,2.0,0.0,2.0
13359,turk flock to social medium for gold trader sanction case,0.0,0.0,0.0,0.0,1.0,10.0,10.0,9.0,1.0,0.0,2.0,0.0,3.0
13360,syrian rebel down army helicopter in southwest observatory,0.0,0.0,0.0,0.0,2.0,8.0,8.0,5.0,2.0,1.0,0.0,1.0,1.0
13361,germany withdraws diplomat from north korea,0.0,0.0,0.0,0.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
13362,quake hit southeast iran destroys home no fatality reported,0.0,0.0,0.0,0.0,2.0,9.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0
13363,hungary pm orban u financier soros clash a election loom,0.0,0.0,0.0,0.0,7.0,10.0,10.0,7.0,3.0,0.0,0.0,1.0,1.0
13364,rohingya who say she wa raped in myanmar hope pope can help find justice,0.0,0.0,0.0,0.0,2.0,14.0,14.0,11.0,3.0,0.0,3.0,0.0,4.0
13365,islamic state seizes new afghan foothold after luring taliban defector,0.0,0.0,0.0,0.0,4.0,10.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0
13366,president xi say china will not export it political system,0.0,0.0,0.0,0.0,3.0,10.0,10.0,8.0,2.0,0.0,1.0,0.0,2.0
13367,exclusive former top brazil prosecutor say successor police chief slowing graft probe,0.0,0.0,0.0,0.0,3.0,12.0,12.0,8.0,4.0,0.0,2.0,1.0,3.0
13368,british labour leader corbyn tell morgan stanley were a threat,0.0,0.0,0.0,0.0,6.0,10.0,10.0,8.0,2.0,0.0,0.0,1.0,1.0
13369,austria conservativefar right cabinet likely sworn in dec source,0.0,0.0,0.0,2.0,2.0,9.0,9.0,6.0,2.0,1.0,2.0,0.0,4.333333333333333
13370,cameroon secessionist kill six soldier police president,0.0,0.0,0.0,0.0,1.0,7.0,7.0,3.0,3.0,1.0,0.0,1.0,1.0
13371,exiled egypt presidential hopeful plan return in coming week family,0.0,0.0,0.0,0.0,2.0,10.0,10.0,8.0,1.0,1.0,1.0,0.0,2.0
13372,swiss dismiss eta activist asylum bid but she is free to stay,0.0,0.0,0.0,0.0,4.0,12.0,12.0,10.0,2.0,0.0,2.0,0.0,4.0
13373,norway germany to develop missile based on nsm technology,0.0,0.0,0.0,0.0,5.0,9.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0
13374,ukraine president reform to get harder a election approach,0.0,0.0,0.0,0.0,1.0,9.0,9.0,5.0,4.0,0.0,1.0,0.0,1.0
13375,un aid chief appeal for full lifting of yemen blockade,0.0,0.0,0.0,0.0,3.0,10.0,10.0,8.0,2.0,0.0,1.0,0.0,2.0
13376,kremlin say understands why russian parliament want to ban u medium,0.0,0.0,0.0,0.0,4.0,11.0,11.0,7.0,3.0,1.0,1.0,0.0,2.0
13377,airline limit bali flight to guard against volcanic ash,0.0,0.0,0.0,0.0,2.0,9.0,9.0,6.0,3.0,0.0,0.0,2.0,2.0
13378,skin in the game philippine student protest duterte in naked run,0.0,0.0,0.0,0.0,3.0,10.0,11.0,7.0,4.0,0.0,0.0,2.0,3.0
13379,georgia say suspect in istanbul airport bombing killed last week,0.0,0.0,0.0,0.0,2.0,10.0,10.0,5.0,5.0,0.0,0.0,1.0,1.0
13380,long road ahead to a new life for wounded north korean defector,0.0,0.0,0.0,0.0,3.0,12.0,12.0,10.0,2.0,0.0,0.0,1.0,2.0
13381,argentina abandon rescue mission for crew of missing submarine,0.0,0.0,0.0,0.0,1.0,9.0,9.0,4.0,5.0,0.0,1.0,1.0,2.0
13382,kim jong nam had nerve agent antidote in bag malaysian court told,0.0,0.0,0.0,0.0,4.0,12.0,12.0,10.0,2.0,0.0,1.0,0.0,2.0
13383,japan emperor akihito to abdicate on april,0.0,0.0,0.0,6.0,4.0,7.0,7.0,4.0,3.0,0.0,0.0,1.0,1.0
13384,former catalan cabinet member to appear before supreme court,0.0,0.0,0.0,0.0,4.0,9.0,9.0,6.0,3.0,0.0,2.0,0.0,5.0
13385,pope ordains priest in bangladesh ahead of meeting with rohingya,0.0,0.0,0.0,0.0,3.0,10.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0
13386,turkish gold trader implicates erdogan in iran money laundering,0.0,0.0,0.0,0.0,3.0,9.0,9.0,5.0,4.0,0.0,1.0,0.0,1.0
13387,ireland say want agreed wording on brexit border before december summit,0.0,0.0,0.0,2.0,3.0,11.0,11.0,8.0,3.0,0.0,1.0,0.0,2.0
13388,trump weighs recognizing jerusalem a israel capital official,0.0,0.0,0.0,0.0,3.0,8.0,8.0,4.0,3.0,1.0,1.0,0.0,2.0
13389,japan court sentence u base worker to life for rape murder nhk,0.0,0.0,0.0,0.0,6.0,12.0,12.0,11.0,1.0,0.0,1.0,1.0,3.0
13390,turkey vakifbank denies involvement in process mentioned in u lawsuit,0.0,0.0,0.0,0.0,4.0,9.0,10.0,5.0,4.0,1.0,0.0,0.0,0.0
13391,honduran protester police clash in growing election crisis,0.0,0.0,0.0,0.0,1.0,8.0,8.0,4.0,4.0,0.0,0.0,2.0,3.0
13392,skyscraper fire kill in northern chinese city of tianjin,0.0,0.0,0.0,2.0,3.0,9.0,9.0,5.0,4.0,0.0,0.0,1.0,1.0
13393,killing of mexican prosecutor of crime against woman spark outcry,0.0,0.0,0.0,0.0,2.0,9.0,10.0,6.0,4.0,0.0,0.0,3.0,4.0
13394,vietnamese court upholds prominent blogger year jail term,0.0,0.0,0.0,2.0,1.0,8.0,8.0,4.0,4.0,0.0,2.0,0.0,3.0
13395,factbox japanese emperor akihito worked to console the people reconcile with asia,0.0,0.0,0.0,0.0,4.0,12.0,12.0,6.0,6.0,0.0,2.0,0.0,2.0
13396,bolivia morale say hell seek fourth term spur protest,0.0,0.0,0.0,0.0,2.0,9.0,9.0,7.0,2.0,0.0,1.0,2.0,6.0
13397,north korea image suggest missile capable of hitting all america u expert,0.0,0.0,0.0,0.0,5.0,12.0,12.0,7.0,5.0,0.0,3.0,0.0,3.0
13398,china custom handle case of smuggling from januaryoctober paper,0.0,0.0,0.0,4.0,3.0,9.0,9.0,7.0,1.0,1.0,0.0,0.0,0.0
13399,honduran vote count give hernandez point lead over rival,0.0,0.0,0.0,1.0,2.0,9.0,9.0,7.0,2.0,0.0,0.0,1.0,2.0
13400,uk mp cast doubt on plan to avoid ireland border after brexit,0.0,0.0,0.0,0.0,6.0,12.0,12.0,11.0,1.0,0.0,0.0,2.0,3.0
13401,argentina block some activist from attending wto meeting,0.0,0.0,0.0,0.0,4.0,8.0,8.0,4.0,4.0,0.0,0.0,1.0,3.0
13402,libyan pm sarraj hope for easing of arm embargo,0.0,0.0,0.0,0.0,4.0,9.0,9.0,8.0,1.0,0.0,1.0,0.0,2.0
13403,exclusive yemen rebel missile fired at saudi arabia appear iranian  un,0.0,0.0,0.0,0.0,7.0,12.0,12.0,9.0,3.0,0.0,1.0,0.0,2.0
13404,germany social democrat refuse to jump into bed with merkel quickly,0.0,0.0,0.0,0.0,4.0,11.0,11.0,8.0,3.0,0.0,0.0,1.0,2.0
13405,chile leftist stop short of endorsing presidential candidate guillier,0.0,0.0,0.0,0.0,2.0,9.0,9.0,4.0,4.0,1.0,0.0,0.0,0.0
13406,israeli palestinian killed in two violent incident,0.0,0.0,0.0,0.0,2.0,7.0,7.0,3.0,3.0,1.0,0.0,1.0,1.0
13407,niger approves use of armed american drone u official,0.0,0.0,0.0,0.0,4.0,9.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0
13408,yemen antisaudi alliance member clash for second day three killed,0.0,0.0,0.0,0.0,2.0,10.0,10.0,8.0,2.0,0.0,0.0,1.0,3.0
13409,mattis say ha confidence in diplomatic effort on north korea,0.0,0.0,0.0,0.0,3.0,10.0,10.0,8.0,2.0,0.0,2.0,0.0,3.0
13410,no northsouth ireland border despite leaving custom union british minister pledge,0.0,0.0,0.0,0.0,3.0,11.0,11.0,5.0,5.0,1.0,2.0,1.0,5.0
13411,u urge venezuela to release u citizen held for month,0.0,0.0,0.0,2.0,5.0,9.0,10.0,7.0,3.0,0.0,1.0,0.0,2.0
13412,son of russian lawmaker sentenced in u for role in cyber crime ring,0.0,0.0,0.0,0.0,4.0,12.0,13.0,10.0,3.0,0.0,0.0,1.0,1.0
13413,venezuela arrest exoil boss for graft in widening purge,0.0,0.0,0.0,0.0,1.0,9.0,9.0,7.0,2.0,0.0,0.0,1.0,1.0
13414,un brings syria talk under one roof not yet into one room,0.0,0.0,0.0,0.0,3.0,11.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0
13415,un extends syria round to dec presidency not yet on table,0.0,0.0,0.0,2.0,4.0,11.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0
13416,saudi arabia intercept yemeni missile second in a month,0.0,0.0,0.0,0.0,3.0,9.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0
13417,in prerecorded video detained venezuela oil minister say is victim,0.0,0.0,0.0,0.0,2.0,10.0,10.0,6.0,3.0,1.0,1.0,0.0,1.0
13418,italy berlusconi sent to trial accused of bribing witness source,0.0,0.0,0.0,0.0,2.0,10.0,10.0,6.0,4.0,0.0,0.0,1.0,1.0
13419,france stop large shipment of radioactive belarus mushroom,0.0,0.0,0.0,0.0,2.0,8.0,8.0,4.0,3.0,1.0,0.6666666666666666,0.0,1.0
13420,latvia luxembourg portugal slovakia bid for eurogroup chair,0.0,0.0,0.0,0.0,5.0,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0
13421,eu agrees registration rule for drone downloads of flight recording,0.0,0.0,0.0,0.0,2.0,10.0,10.0,7.0,2.0,1.0,0.0,0.0,0.0
13422,eu and britain agree settlement post brexit senior eu official,0.0,0.0,0.0,0.0,6.0,9.0,10.0,7.0,3.0,0.0,1.0,0.0,2.0
13423,turkey ziraat bank denies zarrab allegation regarding the bank official,0.0,0.0,0.0,0.0,4.0,9.0,10.0,7.0,3.0,0.0,0.0,1.0,2.0
13424,pope urge decisive measure for myanmar refugee avoids rohingya,0.0,0.0,0.0,0.0,3.0,9.0,9.0,4.0,5.0,0.0,2.0,0.0,3.0
13425,eu un african leader draw up emergency plan for migrant in libya,0.0,0.0,0.0,0.0,6.0,12.0,12.0,9.0,3.0,0.0,0.0,0.0,0.0
13426,year of protest and crisis in volatile venezuela,0.0,0.0,0.0,0.0,2.0,8.0,8.0,5.0,3.0,0.0,0.0,3.0,4.0
13427,trump gulf policy impulsive and dangerous iranian minister,0.0,0.0,0.0,0.0,3.0,8.0,8.0,4.0,4.0,0.0,2.0,2.0,6.0
13428,death toll from somalia truck bomb in october now at probe committee,0.0,0.0,0.0,3.0,3.0,12.0,12.0,9.0,3.0,0.0,0.0,3.0,3.0
13429,israel embassy in jordan cant reopen before legal action against guard  source,0.0,0.0,0.0,0.0,2.0,13.0,13.0,11.0,2.0,0.0,0.0,1.0,1.0
13430,trump south korea moon discus next step on north korea white house,0.0,0.0,0.0,0.0,8.0,11.0,12.0,12.0,0.0,0.0,2.0,1.0,4.0
13431,video give new prominence to charge of libyan slave trade,0.0,0.0,0.0,0.0,2.0,10.0,10.0,9.0,1.0,0.0,1.0,0.0,1.0
13432,expect more war hunger islamist violence in geneva thinktank,0.0,0.0,0.0,4.0,3.0,9.0,9.0,5.0,4.0,0.0,0.0,2.0,3.0
13433,mexico ruling party hopeful point adrift in presidential poll,0.0,0.0,0.0,2.0,1.0,9.0,9.0,7.0,1.0,1.0,1.0,1.0,4.0
13434,ireland demand significantly more clarity from uk over brexit border,0.0,0.0,0.0,0.0,4.0,10.0,10.0,7.0,2.0,1.0,1.0,0.0,2.333333333333333
13435,in court first swede jailed for rape of child online,0.0,0.0,0.0,0.0,2.0,10.0,10.0,10.0,0.0,0.0,1.0,0.0,2.0
13436,in warning to ankara eu cut fund for turkey membership bid,0.0,0.0,0.0,0.0,5.0,11.0,11.0,9.0,2.0,0.0,0.0,2.0,2.0
13437,spanish court order prison for exsalvadoran officer over priest massacre,0.0,0.0,0.0,0.0,2.0,10.0,10.0,6.0,3.0,1.0,1.0,2.0,5.0
13438,whats wrong with a joke macron defends airconditioning gag in africa,1.0,0.0,0.0,0.0,3.0,11.0,11.0,9.0,1.0,1.0,1.0,1.0,3.0
13439,trump anger uk with truculent tweet to may after sharing farright video,0.0,0.0,0.0,0.0,4.0,12.0,12.0,9.0,3.0,0.0,2.0,1.0,6.0
13440,un right bos condemns spreading hatred through tweet,0.0,0.0,1.0,0.0,2.0,8.0,8.0,5.0,3.0,0.0,1.0,1.0,3.333333333333333
13441,israel strike militant target in gaza after mortar barrage,0.0,0.0,0.0,0.0,2.0,9.0,9.0,7.0,2.0,0.0,0.0,1.0,1.0
13442,more than u troop leaving syria coalition,0.0,0.0,0.0,3.0,4.0,7.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0
13443,greece move asylumseekers from lesbos to mainland,0.0,0.0,0.0,0.0,2.0,7.0,7.0,5.0,1.0,1.0,0.0,0.0,1.0
13444,turkish prosecutor investigating claim of erdogan family money transfer,0.0,0.0,0.0,0.0,2.0,9.0,9.0,4.0,4.0,1.0,0.0,0.0,1.0
13445,un seek urgent medical evacuation of from syria eastern ghouta,0.0,0.0,0.0,3.0,4.0,10.0,10.0,7.0,3.0,0.0,0.0,1.0,1.0
13446,germany merkel tell erdogan will speed up eu aid to turkey turkish source,0.0,0.0,0.0,0.0,7.0,13.0,13.0,10.0,3.0,0.0,1.0,0.0,2.0
13447,france invite u to dec summit on boosting fight against wafrican militant,0.0,0.0,0.0,2.0,6.0,12.0,12.0,8.0,4.0,0.0,0.0,2.0,2.0
13448,venezuela confirms exoil boss del pino martinez detained,0.0,0.0,0.0,0.0,4.0,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0
13449,north korea missile is advanced but still some thing to prove south korea president,0.0,0.0,0.0,0.0,4.0,13.0,14.0,11.0,3.0,0.0,1.0,0.0,3.0
13450,austrian finance minister say will not serve in new government,0.0,0.0,0.0,0.0,1.0,10.0,10.0,6.0,4.0,0.0,2.0,0.0,3.0
13451,bangladesh could move some rohingya to floodprone island next year official,0.0,0.0,0.0,0.0,2.0,11.0,11.0,7.0,3.0,1.0,0.0,0.0,2.0
13452,uk pm may say donald trump wa wrong to retweet farright video,0.0,0.0,0.0,0.0,7.0,12.0,12.0,10.0,2.0,0.0,1.0,1.0,3.0
13453,u say banthebomb nobel winner wont make world more peaceful,0.0,0.0,0.0,0.0,3.0,10.0,10.0,8.0,1.0,1.0,1.0,0.0,1.0
13454,aktif bank say ha not violated u international sanction,0.0,0.0,0.0,0.0,4.0,9.0,9.0,6.0,2.0,1.0,1.0,0.0,2.0
13455,kremlin call u congress move against rt tv station very unfriendly,0.0,0.0,0.0,0.0,8.0,11.0,11.0,6.0,5.0,0.0,0.0,2.0,5.0
13456,finnish court ban neonazi group,0.0,0.0,0.0,0.0,2.0,5.0,5.0,3.0,2.0,0.0,1.0,0.0,2.0
13457,china pushing billion into iranian economy a western firm stall,0.0,0.0,0.0,0.0,3.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,1.0
13458,tillerson china could do more to curb oil export to nkorea,0.0,0.0,0.0,0.0,4.0,10.0,11.0,10.0,1.0,0.0,0.0,0.0,1.0
13459,pope urge decisive measure for myanmar refugee but avoids rohingya,0.0,0.0,2.0,0.0,3.0,10.0,10.0,5.0,5.0,0.0,2.0,0.0,3.0
13460,for some russian oligarch sanction risk make putin awkward to know,0.0,0.0,0.0,0.0,3.0,11.0,11.0,7.0,4.0,0.0,1.0,2.0,7.0
13461,u warns north korean leadership will be utterly destroyed in case of war,0.0,0.0,0.0,0.0,4.0,13.0,13.0,10.0,3.0,0.0,1.0,2.0,5.0
13462,uk pm may say we must stand firm in support of iran nuclear deal,0.0,0.0,0.0,0.0,6.0,14.0,14.0,12.0,2.0,0.0,3.0,0.0,6.666666666666667
13463,britain u ambassador discussed trump retweets with senior white house staff source,0.0,0.0,0.0,0.0,6.0,12.0,12.0,8.0,4.0,0.0,2.0,0.0,3.0
13464,hezbollah emerges a winner from mideast turmoil alarming foe,0.0,0.0,0.0,0.0,2.0,9.0,9.0,4.0,5.0,0.0,0.0,3.0,6.0
13465,russian pm say usrussia tie at low ebb but trump friendly,0.0,0.0,0.0,0.0,7.0,11.0,11.0,8.0,3.0,0.0,2.0,1.0,5.0
