,Text,Punctuation,Tags,Citations,Numeric,Capitals,Unique_Words,Word_Counts,Short_Words,Medium_Words,Long_Words,Positive_Score,Negative_Score,Intensity_Score
8235,biden order dishonorable discharge for of troop who refuse vaccine,0.0,0.0,0.0,2.0,1.0,10.0,10.0,7.0,2.0,1.0,0.0,2.0,4.0
8236,the united state wa paying for anywhere from to percent of nato depending on the way you calculate,0.0,0.0,0.0,4.0,7.0,17.0,18.0,14.0,4.0,0.0,0.0,0.0,0.0
8237,say he ha seen border patrol sign near the mexico border in english spanish and chinese,0.0,0.0,0.0,0.0,7.0,15.0,16.0,13.0,3.0,0.0,0.0,0.0,0.0
8238,in massachusetts half of the primary care doctor are not accepting new patient,0.0,0.0,0.5,0.0,2.0,13.0,13.0,9.0,3.0,1.0,2.0,0.0,3.0
8239,say trump administration is raiding money from military service member pension to pay for the border wall,0.0,0.0,1.0,0.0,2.0,17.0,17.0,12.0,4.0,1.0,1.0,0.0,2.0
8240,small business are going out of business in record number,0.0,0.0,0.0,0.0,1.0,9.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0
8241,gold fringe on an american flag mean the constitution is suspended,0.0,0.0,0.5,0.0,3.0,11.0,11.0,8.0,2.0,1.0,1.0,0.5,2.5
8242,photo show the u pentagon is under attack,0.0,0.0,0.5,0.0,4.0,8.0,8.0,7.0,1.0,0.0,0.0,1.0,2.0
8243,bernie logic nobody can live on  an hour we must raise the minimum wage to  an hour also we must raise the tax rate to  an hour    an hour      an hour,3.0,0.0,0.0,23.0,5.0,21.0,42.0,41.0,1.0,0.0,1.0,0.0,5.0
8244,barack obama arrested in a japanese drug bust,0.0,0.0,0.0,0.0,3.0,8.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0
8245,say she wa misquoted and didnt say that the israeli ambassador said what the republican are doing is dangerous for israel,0.0,0.0,1.5,0.0,4.0,19.0,21.0,16.0,5.0,0.0,0.0,1.0,1.0
8246,our veteran in many case are being treated worse than illegal immigrant,0.0,0.0,0.0,0.0,1.0,12.0,12.0,8.0,4.0,0.0,0.0,2.0,3.0
8247,the city of milwaukee us the building inspection area a a revenue base,0.0,0.0,0.5,0.0,3.0,11.0,13.0,9.0,4.0,0.0,0.0,0.0,0.0
8248,fritz kaegi managed a fund that invested nearly  million in private prison,0.0,0.0,0.0,2.0,2.0,13.0,13.0,9.0,4.0,0.0,0.0,1.0,1.0
8249,a marine painted his house red white and blue after he wa told by his neighbor that he could not fly the american flag in his yard all year long,0.0,0.0,0.5,0.0,3.0,27.0,30.0,27.0,3.0,0.0,1.0,1.0,4.0
8250,say state rep patrick rose vote percent with liberal backed the state largest tax increase proposed nearly  billion in government spending and supported obamastyle governmentrun health care system for texas,0.0,0.0,0.5,4.0,6.0,30.0,31.0,19.0,10.0,2.0,2.0,0.0,2.0
8251,the ceo of ftx is the daughter of the chairman of the sec,0.0,0.0,0.0,0.0,10.0,8.0,13.0,11.0,2.0,0.0,0.0,0.0,0.0
8252,say she created the first felony deferred prosecution program for nonviolent firstoffenders in texas,0.0,0.0,1.0,0.0,2.0,14.0,14.0,8.0,4.0,2.0,0.0,0.0,1.0
8253,the wisconsin department of correction is considering implementing mandatory physical fitness testing for security staff,0.0,0.0,0.0,0.0,4.0,15.0,15.0,5.0,8.0,2.0,1.0,0.0,1.0
8254,tornado carry mobile home mile family inside unharmed,0.0,0.0,0.0,3.0,1.0,8.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0
8255,our wv highway rank th in the country in a national survey of highway system up spot from last year ranking this ranking affirms all the hard work weve done and that we continue to do fixing our state road,1.0,0.0,0.0,4.0,4.0,35.0,40.0,32.0,8.0,0.0,0.0,3.0,4.0
8256,general electric hasnt really created any job in this country doesnt pay any tax and theyre making historic profit,0.0,0.0,0.5,0.0,2.0,18.0,19.0,14.0,5.0,0.0,2.0,0.0,4.0
8257,since we last debated in la vega nearly people have been killed by gun,0.0,0.0,0.0,4.0,3.0,14.0,14.0,13.0,1.0,0.0,0.0,0.0,0.0
8258,sen hutchison abandoned republican and stood with democrat to ensure health care legislation would pas quickly,0.0,0.0,0.0,0.0,4.0,16.0,16.0,10.0,5.0,1.0,3.0,1.0,5.0
8259,the president promised to close the space gap but he now seems intent on repeating the event that created the space gap in the first place  putting in place a new rocket design and then trying to underfund the effort,0.0,0.0,0.0,0.0,1.0,31.0,41.0,35.0,6.0,0.0,0.0,2.0,3.0
8260,today million people are enslaved,0.0,0.0,0.0,2.0,1.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0
8261,say the united state ha the world greatest health care system,0.0,0.0,0.5,0.0,3.0,10.0,11.0,10.0,1.0,0.0,2.0,0.0,3.0
8262,the increase in the current state budget wa greater than the inflation rate and the rate of population growth in georgia,0.0,0.0,0.0,0.0,2.0,16.0,21.0,15.0,6.0,0.0,0.0,0.0,0.0
8263,mrna in food is being tested by usda now,0.0,0.0,0.0,0.0,7.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
8264,wearing mask ha not been demonstrated to make a significant impact in preventing the spread of covid,0.0,0.0,0.0,0.0,6.0,17.0,17.0,13.0,2.0,2.0,1.0,0.0,1.0
8265,fiftyone percent of our tax are paid by of new yorkers,0.0,0.0,0.0,1.0,3.0,10.0,11.0,8.0,3.0,0.0,0.0,0.0,0.0
8266,say hillary clinton erased all of her email even though they were subject to recall and review by congress,0.0,0.0,0.5,0.0,4.0,19.0,19.0,15.0,4.0,0.0,1.0,0.0,3.0
8267,a new york law make it now perfectly legal to murder a baby a minute before it would be born,0.0,0.0,1.0,0.0,3.0,17.0,20.0,19.0,1.0,0.0,1.0,1.0,6.0
8268,recent haze in new york city wa caused by bill gate sundimming technology,0.0,0.0,0.5,0.0,6.0,13.0,13.0,11.0,1.0,1.0,0.0,0.0,0.0
8269,our small staff of is still fewer than we had a decade ago yet our caseload  like that of other court  ha grown,0.0,0.0,0.0,2.0,1.0,22.0,25.0,24.0,1.0,0.0,2.0,0.0,5.0
8270,sen mcconnell offered a fully paid twomonth extension of unemployment insurance,0.0,0.0,0.0,0.0,3.0,11.0,11.0,5.0,5.0,1.0,0.0,0.0,1.0
8271,when joe bidens son hunter wa serving a a director to ukraine largest private gas producer the elder biden threatened to withhold  billion in u aid to ukraine if they didnt fire a prosecutor looking into the gas company,0.0,0.0,2.0,1.0,16.0,33.0,40.0,27.0,13.0,0.0,0.0,1.0,2.0
8272,bill gate is behind the monkeypox outbreak,0.0,0.0,0.0,0.0,2.0,7.0,7.0,5.0,2.0,0.0,0.0,1.0,1.0
8273,innercity crime is reaching record level,0.0,0.0,0.0,0.0,1.0,6.0,6.0,4.0,2.0,0.0,0.0,1.0,1.0
8274,ketanji brown jackson say she gave pedophile lighter sentence because it different when they use computer v mail to get volume of child porn this make total sense according to jackson,0.0,0.0,0.5,0.0,5.0,29.0,31.0,21.0,10.0,0.0,1.0,0.0,1.0
8275,every day american are murdered with gun,0.0,0.0,0.0,2.0,2.0,7.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0
8276,i kicked crooked cop and government official off the public pension roll,0.0,0.0,0.5,0.0,1.0,12.0,12.0,8.0,4.0,0.0,0.0,1.0,2.0
8277,weve achieved a historic increase in defense spending to get our troop the support they so richly deserve,0.0,0.0,0.0,0.0,1.0,18.0,18.0,11.0,7.0,0.0,5.0,0.0,8.666666666666668
8278,say president barack obama delivered  billion to brazil to help with offshore drilling project,0.0,0.0,0.0,1.0,5.0,14.0,15.0,9.0,6.0,0.0,1.0,0.0,1.0
8279,republican state lawmaker are refusing to give the people of their own state their own tax dollar back in the form of expanded medicaid,0.0,0.0,0.5,0.0,2.0,19.0,24.0,19.0,5.0,0.0,1.0,0.0,1.0
8280,woonsocket need a garbageburning power plant because resident are paying through the nose for electricity thats fueled by foreign oil at price that are skyrocketing,0.0,0.0,0.5,0.0,1.0,24.0,25.0,17.0,5.0,3.0,0.0,1.6666666666666663,3.333333333333333
8281,henry kissinger deathbed confession show adolf hitler wa buried in spain and lived to age,0.0,0.0,2.0,2.0,5.0,15.0,15.0,12.0,3.0,0.0,0.0,1.0,3.0
8282,the reason why cuban dont have access to st century telecommunication  like smart phone like access to the internet  is because it is illegal in cuba,0.0,0.0,0.0,2.0,4.0,22.0,28.0,23.0,4.0,1.0,4.0,1.0,8.0
8283,brian kemp dismissed concern about voter fraud in the election and widespread illegal ballot harvesting continued electing two democrat senator,0.0,0.0,1.5,4.0,3.0,20.0,20.0,10.0,10.0,0.0,1.0,4.0,6.666666666666667
8284,the election wa the first election in which voter of color comprised over percent of the electorate and that number is going up,0.0,0.0,0.0,6.0,1.0,19.0,23.0,18.0,5.0,0.0,0.0,0.0,0.0
8285,obamas ten point plan to change the second amendmentban the manufacture sale and possession of handgun,0.0,0.0,0.0,0.0,9.0,15.0,16.0,12.0,2.0,2.0,0.0,0.0,1.0
8286,homemade baby formula recipe offer a viable option during u shortage,0.0,0.0,0.0,0.0,3.0,11.0,11.0,8.0,3.0,0.0,1.0,1.0,4.0
8287,no one in the private sector get unlimited accrual of vacation and sick leave,0.0,0.0,0.0,0.0,1.0,14.0,14.0,10.0,4.0,0.0,1.0,1.0,2.0
8288,twitter is banned in iran,0.0,0.0,0.0,0.0,2.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0
8289,for the first time in american history if youre seeking asylum you cant do it from the united state  youve got to seek asylum from abroad,0.0,0.0,0.0,0.0,5.0,24.0,27.0,24.0,3.0,0.0,2.0,0.0,2.0
8290,texas ha outstripped the national poverty rate since at least,0.0,0.0,1.5,4.0,1.0,10.0,10.0,7.0,2.0,1.0,0.0,2.0,3.0
8291,because of president barack obamas failure to push job creation the black unemployment rate in ferguson mo is three time higher than the white unemployment rate,0.0,0.0,1.0,0.0,6.0,23.0,26.0,19.0,5.0,2.0,1.0,2.0,3.0
8292,iran defense budget is  billion our defense budget is closer to  billion,0.0,0.0,0.0,5.0,2.0,9.0,14.0,10.0,4.0,0.0,2.0,0.0,2.0
8293,senator cryin chuck schumer fought hard against the bad iran deal even going at it with president obama then voted against it now he say i should not have terminated the deal,1.0,0.0,0.0,0.0,19.0,28.0,32.0,26.0,6.0,0.0,3.0,4.0,9.0
8294,even after collective bargaining reform most wisconsin public employee are still paying about to percent of their health insurance premium while most state resident who work in the private sector pay to percent,0.0,0.0,1.5,8.0,2.0,30.0,33.0,23.0,10.0,0.0,3.0,0.0,6.0
8295,video show singer tim mcgraw talking about diet gummies,0.0,0.0,0.0,0.0,4.0,9.0,9.0,7.0,2.0,0.0,0.0,0.0,1.0
8296,unlawful presence in the united state is not a crime,0.0,0.0,0.0,0.0,3.0,10.0,10.0,8.0,2.0,0.0,0.0,2.0,2.0
8297,city like seattle have decided to ban food cart,0.0,0.0,0.0,0.0,2.0,9.0,9.0,7.0,2.0,0.0,1.0,0.0,2.0
8298,it safer to be unvaccinated than vaccinated against covid,0.0,0.0,0.0,2.0,6.0,9.0,9.0,6.0,2.0,1.0,0.0,1.0,1.0
8299,expert estimate that percent of gun sale occur in noquestionsasked transaction that often take place at gun show or on the internet,0.0,0.0,0.0,2.0,2.0,20.0,22.0,17.0,3.0,2.0,1.0,0.0,2.0
8300,over the past decade drug price have risen at three time the rate of inflation,0.0,0.0,0.0,0.0,1.0,14.0,15.0,14.0,1.0,0.0,0.0,0.0,0.0
8301,a texas farmer wa arrested for using illegal immigrant for free labor by pretending to be joe biden,0.0,0.0,0.5,0.0,4.0,17.0,18.0,14.0,4.0,0.0,1.0,1.0,2.0
8302,say statistic indicate that one in eight child and one in adult in oregon suffers from mental illness,0.0,0.0,0.5,2.0,3.0,15.0,18.0,14.0,4.0,0.0,0.0,1.0,1.0
8303,say rick scott oversaw the largest medicare fraud in the nation history,0.0,0.0,0.5,0.0,4.0,11.0,12.0,8.0,4.0,0.0,0.0,1.0,1.0
8304,on the economic crisis the biggest problem in this whole process wa the deregulation of the financial system,0.0,0.0,0.5,0.0,1.0,15.0,18.0,12.0,5.0,1.0,0.0,2.0,2.0
8305,dr fauci say every american should be microchipped,0.0,0.0,0.0,0.0,3.0,8.0,8.0,6.0,1.0,1.0,0.0,0.0,1.0
8306,the massachusetts health care plan is wildly unpopular among state resident,0.0,0.0,1.0,0.0,2.0,11.0,11.0,8.0,2.0,1.0,1.0,2.0,4.0
8307,say the rothschild family hold about percent of the world total wealth and ha the ability to literally feed clothe and settle every man woman and child on the planet if they wanted to,0.0,0.0,1.5,2.0,2.0,28.0,34.0,30.0,4.0,0.0,2.0,0.0,2.0
8308,prescription drug are nearly percent of our health care cost now when you include hospital prescription drug,0.0,0.0,0.5,2.0,1.0,15.0,17.0,12.0,3.0,2.0,1.0,0.0,1.0
8309,the state food stamp call center program is administered from foreign shore,0.0,0.0,0.0,0.0,1.0,12.0,12.0,9.0,2.0,1.0,0.0,0.0,0.0
8310,instagram user must post a note or everything youve ever posted becomes public from today,0.0,0.0,0.5,0.0,1.0,15.0,15.0,12.0,3.0,0.0,0.0,0.0,2.0
8311,say dontre hamilton wa shot time by police for resting on a park bench in milwaukee,0.0,0.0,0.5,2.0,4.0,16.0,16.0,13.0,3.0,0.0,0.0,0.0,0.0
8312,democrat are trying to ban voter id,0.0,0.0,0.5,0.0,3.0,7.0,7.0,6.0,1.0,0.0,0.0,1.0,1.0
8313,poor people go to a payday lenderand they pay percent interest,0.0,0.0,0.5,9.0,1.0,11.0,11.0,8.0,3.0,0.0,1.0,1.0,2.0
8314,our country ha succeeded in reducing greenhouse emission in previous year,0.0,0.0,0.0,0.0,1.0,10.0,11.0,5.0,6.0,0.0,0.0,0.0,0.0
8315,in congress elizabeth warren introduced bill passed cory booker introduced bill passed kamala harris introduced bill passed bernie sander never held a job until age he lived off of welfare and four different woman,0.0,0.0,0.0,13.0,11.0,28.0,34.0,27.0,7.0,0.0,1.0,0.0,1.0
8316,texas governor rick perry voter id law is a blatant effort to defeat wendy davis by disenfranchising ten of thousand of woman voter,0.0,0.0,0.0,0.0,8.0,21.0,23.0,19.0,3.0,1.0,0.0,2.0,3.0
8317,say kamala harris want to eliminate beef,0.0,0.0,0.0,0.0,3.0,7.0,7.0,6.0,1.0,0.0,1.0,1.0,3.0
8318,cincinnati is already one of the biggest city in the country to run percent on clean energy,0.0,0.0,0.0,3.0,1.0,16.0,17.0,12.0,5.0,0.0,1.0,0.0,1.0
8319,facebook is changing it hate speech policy to ban let go brandon,0.0,0.0,0.5,0.0,3.0,12.0,12.0,9.0,3.0,0.0,0.0,1.0,2.0
8320,today i opened a major apple manufacturing plant in texas that will bring high paying job back to america,0.0,0.0,0.0,0.0,6.0,19.0,19.0,17.0,1.0,1.0,2.0,0.0,5.0
8321,this is the year florida becomes a majority minority state,0.0,0.0,0.0,0.0,2.0,10.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0
8322,roy moore take the military vote pull ahead by vote,0.0,0.0,0.0,4.0,2.0,9.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0
8323,on the day the house voted on the climate change bill there wa not even a copy of the bill in the well of the house which is standard it wasnt even written,0.0,0.0,0.5,0.0,4.0,23.0,33.0,30.0,3.0,0.0,3.0,0.0,3.0
8324,black life matter who are attacking law enforcement officer  barack obama had them to the white house,0.0,0.0,1.0,0.0,7.0,18.0,18.0,15.0,2.0,1.0,1.0,1.0,3.0
8325,say mike gallaghers plan would cut social security benefit for twothirds of senior,0.0,0.0,0.5,0.0,5.0,13.0,13.0,9.0,4.0,0.0,2.0,1.0,4.0
8326,the u geological survey increased yellowstone volcano eruption threat level to high,0.0,0.0,0.5,0.0,6.0,12.0,12.0,7.0,4.0,1.0,0.0,1.0,2.0
8327,say rep tom reed rny voted to raise the social security retirement age on u,0.0,0.0,0.5,0.0,9.0,15.0,15.0,13.0,2.0,0.0,1.0,0.0,1.0
8328,dr phil and other celebrity are endorsing cbd gummies,0.0,0.0,0.0,0.0,5.0,9.0,9.0,6.0,3.0,0.0,1.0,0.0,1.0
8329,the federal tax code ha loophole that are giving incentive for company that are shipping job overseas,0.0,0.0,0.5,0.0,1.0,15.0,17.0,11.0,6.0,0.0,0.0,1.0,2.0
8330,at the state of the union address democrat even on positive news  were like death and unamerican unamerican somebody said treasonous i mean yeah i guess why not can we call that treason why not,3.0,0.0,0.5,0.0,12.0,31.0,36.0,28.0,6.0,2.0,3.0,3.5,12.5
8331,young woman today in metropolitan area who are childless and single are outearning childless single young male,0.0,0.0,0.5,0.0,1.0,13.0,17.0,13.0,2.0,2.0,0.0,0.0,0.0
8332,even the who ha conceded that the sars cov virus  is no more dangerous than the common flu with an infection fatality rate of,0.0,0.0,0.0,4.0,10.0,23.0,25.0,21.0,4.0,0.0,1.0,2.0,4.0
8333,say massive flood led to legionnaire disease outbreak at the quincy veteran home,0.0,0.0,1.0,0.0,5.0,13.0,13.0,8.0,4.0,1.0,0.0,2.0,3.0
8334,say that in illinois fewer than of those actually deported have been charged with any serious crime,0.0,0.0,0.5,2.0,2.0,17.0,17.0,12.0,5.0,0.0,0.0,2.0,5.0
8335,the government is monitoring sm text for dangerous misinformation about covid vaccine,0.0,0.0,0.5,0.0,9.0,12.0,12.0,7.0,4.0,1.0,0.0,1.0,1.0
8336,pope francis kissing the hand of david rockefeller john rothschild,0.0,0.0,0.0,0.0,6.0,10.0,10.0,6.0,3.0,1.0,0.0,0.0,0.0
8337,president obama ha stopped using the phrase war on terror,0.0,0.0,0.5,0.0,2.0,10.0,10.0,8.0,2.0,0.0,0.0,2.0,3.0
8338,say the republican party platform say pull back even more of the rule on campaign finance reform get rid of mccainfeingold while the democratic party platform say we want to find a way to put more fair rule on campaign finance reform,0.0,0.0,1.5,0.0,8.0,28.0,42.0,33.0,8.0,1.0,7.0,1.0,10.0
8339,domino pizza is giving each person who share a facebook post a coupon valid for large pizza,0.0,0.0,0.5,1.0,3.0,15.0,17.0,16.0,1.0,0.0,1.6666666666666663,0.0,2.0
8340,just last year over refugee came to new york state and percent settled outside of new york city,0.0,0.0,0.0,6.0,6.0,16.0,18.0,14.0,4.0,0.0,1.0,0.0,1.3333333333333333
8341,say u rep steve southerland voted to keep the shutdown going,0.0,0.0,0.5,0.0,6.0,11.0,11.0,9.0,1.0,1.0,0.0,0.0,0.0
8342,red alert major sign of voter fraud uncovered in ohio,0.0,0.0,0.0,0.0,9.0,10.0,10.0,9.0,1.0,0.0,0.0,1.0,3.0
8343,gov ron desantis sealed all beach in florida,0.0,0.0,1.0,0.0,5.0,8.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0
8344,say the proposed fiscal year budget is still below the level of state spending when i took office,0.0,0.0,0.5,4.0,2.0,17.0,18.0,16.0,2.0,0.0,0.0,0.0,1.0
8345,david simpson actually voted for driver license for illegal immigrant,0.0,0.0,0.0,0.0,2.0,9.0,10.0,5.0,5.0,0.0,0.0,1.0,3.0
8346,republican on the joint finance committee removed more than  billion in spending increase from gov evers budget proposal,0.0,0.0,0.0,1.0,6.0,19.0,19.0,11.0,8.0,0.0,0.0,0.0,0.0
8347,say the new york giant train in new jersey they play in new jersey and most of their player live in new jersey,0.0,0.0,0.5,0.0,10.0,16.0,23.0,23.0,0.0,0.0,1.0,0.0,4.0
8348,i am the first latina to run for governor of texas,0.0,0.0,0.5,0.0,3.0,11.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0
8349,say florida had five sanctuary city while jeb bush wa governor,0.0,0.0,0.0,0.0,4.0,11.0,11.0,8.0,3.0,0.0,1.0,0.0,2.0
8350,under scott walker the department of correction ha only people tracking sex offender and there are nearly sex offender that are unaccounted for,0.0,0.0,1.0,11.0,5.0,20.0,23.0,17.0,5.0,1.0,0.0,0.0,0.0
8351,say mitch mcconnell voted three time for corporate tax break that send kentucky job overseas,0.0,0.0,0.5,0.0,5.0,15.0,15.0,11.0,4.0,0.0,0.0,1.0,1.0
8352,say novak djokovic said of simone bile pressure is a privilege my friend if you are aiming to be at the top of the game you better start learning how to deal with pressure,0.0,0.0,0.5,0.0,7.0,30.0,34.0,29.0,5.0,0.0,6.0,1.0,9.5
